timestamp,message,logStreamName
1725806369079,"2024/09/08 14:39:29 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806370118,"2024/09/08 14:39:30 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806370501,"2024/09/08 14:39:30 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806370510,"2024/09/08 14:39:30 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806370925,"2024/09/08 14:39:30 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806370926,"2024/09/08 14:39:30 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806371285,"2024/09/08 14:39:31 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806371303,"2024/09/08 14:39:31 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806371643,"2024/09/08 14:39:31 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806371691,"2024/09/08 14:39:31 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806372076,"2024/09/08 14:39:32 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806373086,"2024/09/08 14:39:33 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806373459,"2024/09/08 14:39:33 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806376485,"2024/09/08 14:39:36 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806377016,"2024/09/08 14:39:37 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806377017,"2024/09/08 14:39:37 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806377333,"2024/09/08 14:39:37 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806377333,"2024/09/08 14:39:37 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806377652,"2024/09/08 14:39:37 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806377657,"2024/09/08 14:39:37 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806377963,"2024/09/08 14:39:37 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
